"rules","support","confidence","lift","count"
"{banana/importedfruits,harddrinks,mushrooms} => {fruitvegetables}",0.000123647604327666,1,15.2020676691729,2
"{banana/importedfruits,fruitvegetables,mushrooms} => {harddrinks}",0.000123647604327666,0.5,8.69623655913978,2
"{fruitvegetables,harddrinks,mushrooms} => {banana/importedfruits}",0.000123647604327666,0.333333333333333,7.45735361917934,2
"{banana/importedfruits,fruitvegetables,harddrinks} => {mushrooms}",0.000123647604327666,0.666666666666667,19.932224276032,2
"{harddrinks,mushrooms,rootvegetables} => {fruitvegetables}",0.000185471406491499,0.75,11.4015507518797,3
"{fruitvegetables,mushrooms,rootvegetables} => {harddrinks}",0.000185471406491499,0.375,6.52217741935484,3
"{fruitvegetables,harddrinks,mushrooms} => {rootvegetables}",0.000185471406491499,0.5,11.2639275766017,3
"{fruitvegetables,harddrinks,rootvegetables} => {mushrooms}",0.000185471406491499,0.6,17.9390018484288,3
"{eidbleherbs,harddrinks,mushrooms} => {fruitvegetables}",0.000185471406491499,0.5,7.60103383458647,3
"{fruitvegetables,harddrinks,mushrooms} => {eidbleherbs}",0.000185471406491499,0.5,10.160175879397,3
"{eidbleherbs,fruitvegetables,mushrooms} => {harddrinks}",0.000185471406491499,0.25,4.34811827956989,3
"{eidbleherbs,fruitvegetables,harddrinks} => {mushrooms}",0.000185471406491499,0.5,14.949168207024,3
"{banana/importedfruits,harddrinks,rootvegetables} => {fruitvegetables}",0.000123647604327666,0.666666666666667,10.1347117794486,2
"{banana/importedfruits,fruitvegetables,rootvegetables} => {harddrinks}",0.000123647604327666,0.153846153846154,2.67576509511993,2
"{banana/importedfruits,fruitvegetables,harddrinks} => {rootvegetables}",0.000123647604327666,0.666666666666667,15.0185701021356,2
"{fruitvegetables,harddrinks,rootvegetables} => {banana/importedfruits}",0.000123647604327666,0.4,8.94882434301521,2
"{banana/importedfruits,eidbleherbs,harddrinks} => {snacks}",0.000123647604327666,0.666666666666667,11.9814814814815,2
"{banana/importedfruits,harddrinks,snacks} => {eidbleherbs}",0.000123647604327666,0.666666666666667,13.5469011725293,2
"{banana/importedfruits,eidbleherbs,snacks} => {harddrinks}",0.000123647604327666,0.5,8.69623655913978,2
"{eidbleherbs,harddrinks,snacks} => {banana/importedfruits}",0.000123647604327666,0.4,8.94882434301521,2
"{banana/importedfruits,eidbleherbs,harddrinks} => {milk}",0.000123647604327666,0.666666666666667,7.64775413711584,2
"{banana/importedfruits,harddrinks,milk} => {eidbleherbs}",0.000123647604327666,0.666666666666667,13.5469011725293,2
"{banana/importedfruits,eidbleherbs,milk} => {harddrinks}",0.000123647604327666,0.4,6.95698924731183,2
"{eidbleherbs,harddrinks,milk} => {banana/importedfruits}",0.000123647604327666,0.666666666666667,14.9147072383587,2
"{cooky/cakes,harddrinks,snacks} => {fermentedmilk}",0.000123647604327666,1,15.1593252108716,2
"{cooky/cakes,fermentedmilk,harddrinks} => {snacks}",0.000123647604327666,1,17.9722222222222,2
"{fermentedmilk,harddrinks,snacks} => {cooky/cakes}",0.000123647604327666,0.5,9.16950113378685,2
"{cooky/cakes,fermentedmilk,snacks} => {harddrinks}",0.000123647604327666,0.285714285714286,4.96927803379416,2
"{eidbleherbs,fruitvegetables,harddrinks} => {milk}",0.000123647604327666,0.333333333333333,3.82387706855792,2
"{eidbleherbs,harddrinks,milk} => {fruitvegetables}",0.000123647604327666,0.666666666666667,10.1347117794486,2
"{fruitvegetables,harddrinks,milk} => {eidbleherbs}",0.000123647604327666,0.666666666666667,13.5469011725293,2
"{eidbleherbs,fruitvegetables,milk} => {harddrinks}",0.000123647604327666,0.142857142857143,2.48463901689708,2
"{chinesecabbages,otherbeverages,otherlivefish,wildvegetables} => {harddrinks}",0.000123647604327666,1,17.3924731182796,2
"{chinesecabbages,harddrinks,otherbeverages,wildvegetables} => {otherlivefish}",0.000123647604327666,1,28.7300177619893,2
"{harddrinks,otherbeverages,otherlivefish,wildvegetables} => {chinesecabbages}",0.000123647604327666,1,76.6587677725119,2
"{chinesecabbages,harddrinks,otherlivefish,wildvegetables} => {otherbeverages}",0.000123647604327666,1,83.3762886597938,2
"{chinesecabbages,harddrinks,otherbeverages,otherlivefish} => {wildvegetables}",0.000123647604327666,1,311.057692307692,2
"{chinesecabbages,mushrooms,otherbeverages,wildvegetables} => {harddrinks}",0.000123647604327666,1,17.3924731182796,2
"{chinesecabbages,harddrinks,otherbeverages,wildvegetables} => {mushrooms}",0.000123647604327666,1,29.8983364140481,2
"{harddrinks,mushrooms,otherbeverages,wildvegetables} => {chinesecabbages}",0.000123647604327666,1,76.6587677725119,2
"{chinesecabbages,harddrinks,mushrooms,wildvegetables} => {otherbeverages}",0.000123647604327666,1,83.3762886597938,2
"{chinesecabbages,harddrinks,mushrooms,otherbeverages} => {wildvegetables}",0.000123647604327666,1,311.057692307692,2
"{chinesecabbages,harddrinks,otherbeverages,wildvegetables} => {eidbleherbs}",0.000123647604327666,1,20.320351758794,2
"{chinesecabbages,eidbleherbs,otherbeverages,wildvegetables} => {harddrinks}",0.000123647604327666,1,17.3924731182796,2
"{eidbleherbs,harddrinks,otherbeverages,wildvegetables} => {chinesecabbages}",0.000123647604327666,1,76.6587677725119,2
"{chinesecabbages,eidbleherbs,harddrinks,wildvegetables} => {otherbeverages}",0.000123647604327666,1,83.3762886597938,2
"{chinesecabbages,eidbleherbs,harddrinks,otherbeverages} => {wildvegetables}",0.000123647604327666,1,311.057692307692,2
"{chinesecabbages,harddrinks,otherbeverages,wildvegetables} => {fruitvegetables}",0.000123647604327666,1,15.2020676691729,2
"{chinesecabbages,fruitvegetables,otherbeverages,wildvegetables} => {harddrinks}",0.000123647604327666,1,17.3924731182796,2
"{fruitvegetables,harddrinks,otherbeverages,wildvegetables} => {chinesecabbages}",0.000123647604327666,1,76.6587677725119,2
"{chinesecabbages,fruitvegetables,harddrinks,wildvegetables} => {otherbeverages}",0.000123647604327666,1,83.3762886597938,2
"{chinesecabbages,fruitvegetables,harddrinks,otherbeverages} => {wildvegetables}",0.000123647604327666,1,311.057692307692,2
"{mushrooms,otherbeverages,otherlivefish,wildvegetables} => {harddrinks}",0.000123647604327666,1,17.3924731182796,2
"{harddrinks,otherbeverages,otherlivefish,wildvegetables} => {mushrooms}",0.000123647604327666,1,29.8983364140481,2
"{harddrinks,mushrooms,otherbeverages,wildvegetables} => {otherlivefish}",0.000123647604327666,1,28.7300177619893,2
"{harddrinks,mushrooms,otherlivefish,wildvegetables} => {otherbeverages}",0.000123647604327666,1,83.3762886597938,2
"{harddrinks,mushrooms,otherbeverages,otherlivefish} => {wildvegetables}",0.000123647604327666,1,311.057692307692,2
"{harddrinks,otherbeverages,otherlivefish,wildvegetables} => {eidbleherbs}",0.000123647604327666,1,20.320351758794,2
"{eidbleherbs,otherbeverages,otherlivefish,wildvegetables} => {harddrinks}",0.000123647604327666,1,17.3924731182796,2
"{eidbleherbs,harddrinks,otherbeverages,wildvegetables} => {otherlivefish}",0.000123647604327666,1,28.7300177619893,2
"{eidbleherbs,harddrinks,otherlivefish,wildvegetables} => {otherbeverages}",0.000123647604327666,1,83.3762886597938,2
"{eidbleherbs,harddrinks,otherbeverages,otherlivefish} => {wildvegetables}",0.000123647604327666,0.666666666666667,207.371794871795,2
"{harddrinks,otherbeverages,otherlivefish,wildvegetables} => {fruitvegetables}",0.000123647604327666,1,15.2020676691729,2
"{fruitvegetables,otherbeverages,otherlivefish,wildvegetables} => {harddrinks}",0.000123647604327666,1,17.3924731182796,2
"{fruitvegetables,harddrinks,otherbeverages,wildvegetables} => {otherlivefish}",0.000123647604327666,1,28.7300177619893,2
"{fruitvegetables,harddrinks,otherlivefish,wildvegetables} => {otherbeverages}",0.000123647604327666,1,83.3762886597938,2
"{fruitvegetables,harddrinks,otherbeverages,otherlivefish} => {wildvegetables}",0.000123647604327666,0.666666666666667,207.371794871795,2
"{harddrinks,mushrooms,otherbeverages,wildvegetables} => {eidbleherbs}",0.000123647604327666,1,20.320351758794,2
"{eidbleherbs,mushrooms,otherbeverages,wildvegetables} => {harddrinks}",0.000123647604327666,1,17.3924731182796,2
"{eidbleherbs,harddrinks,otherbeverages,wildvegetables} => {mushrooms}",0.000123647604327666,1,29.8983364140481,2
"{eidbleherbs,harddrinks,mushrooms,wildvegetables} => {otherbeverages}",0.000123647604327666,1,83.3762886597938,2
"{eidbleherbs,harddrinks,mushrooms,otherbeverages} => {wildvegetables}",0.000123647604327666,1,311.057692307692,2
"{harddrinks,mushrooms,otherbeverages,wildvegetables} => {fruitvegetables}",0.000123647604327666,1,15.2020676691729,2
"{fruitvegetables,mushrooms,otherbeverages,wildvegetables} => {harddrinks}",0.000123647604327666,1,17.3924731182796,2
"{fruitvegetables,harddrinks,otherbeverages,wildvegetables} => {mushrooms}",0.000123647604327666,1,29.8983364140481,2
"{fruitvegetables,harddrinks,mushrooms,wildvegetables} => {otherbeverages}",0.000123647604327666,1,83.3762886597938,2
"{fruitvegetables,harddrinks,mushrooms,otherbeverages} => {wildvegetables}",0.000123647604327666,1,311.057692307692,2
"{eidbleherbs,harddrinks,otherbeverages,wildvegetables} => {fruitvegetables}",0.000123647604327666,1,15.2020676691729,2
"{fruitvegetables,harddrinks,otherbeverages,wildvegetables} => {eidbleherbs}",0.000123647604327666,1,20.320351758794,2
"{eidbleherbs,fruitvegetables,otherbeverages,wildvegetables} => {harddrinks}",0.000123647604327666,1,17.3924731182796,2
"{eidbleherbs,fruitvegetables,harddrinks,wildvegetables} => {otherbeverages}",0.000123647604327666,1,83.3762886597938,2
"{eidbleherbs,fruitvegetables,harddrinks,otherbeverages} => {wildvegetables}",0.000123647604327666,0.5,155.528846153846,2
"{chinesecabbages,mushrooms,otherlivefish,wildvegetables} => {harddrinks}",0.000123647604327666,1,17.3924731182796,2
"{chinesecabbages,harddrinks,otherlivefish,wildvegetables} => {mushrooms}",0.000123647604327666,1,29.8983364140481,2
"{chinesecabbages,harddrinks,mushrooms,wildvegetables} => {otherlivefish}",0.000123647604327666,1,28.7300177619893,2
"{harddrinks,mushrooms,otherlivefish,wildvegetables} => {chinesecabbages}",0.000123647604327666,1,76.6587677725119,2
"{chinesecabbages,harddrinks,mushrooms,otherlivefish} => {wildvegetables}",0.000123647604327666,1,311.057692307692,2
"{chinesecabbages,harddrinks,otherlivefish,wildvegetables} => {eidbleherbs}",0.000123647604327666,1,20.320351758794,2
"{chinesecabbages,eidbleherbs,otherlivefish,wildvegetables} => {harddrinks}",0.000123647604327666,1,17.3924731182796,2
"{chinesecabbages,eidbleherbs,harddrinks,wildvegetables} => {otherlivefish}",0.000123647604327666,1,28.7300177619893,2
"{eidbleherbs,harddrinks,otherlivefish,wildvegetables} => {chinesecabbages}",0.000123647604327666,1,76.6587677725119,2
"{chinesecabbages,eidbleherbs,harddrinks,otherlivefish} => {wildvegetables}",0.000123647604327666,1,311.057692307692,2
"{chinesecabbages,harddrinks,otherlivefish,wildvegetables} => {fruitvegetables}",0.000123647604327666,1,15.2020676691729,2
"{chinesecabbages,fruitvegetables,otherlivefish,wildvegetables} => {harddrinks}",0.000123647604327666,1,17.3924731182796,2
"{chinesecabbages,fruitvegetables,harddrinks,wildvegetables} => {otherlivefish}",0.000123647604327666,1,28.7300177619893,2
"{fruitvegetables,harddrinks,otherlivefish,wildvegetables} => {chinesecabbages}",0.000123647604327666,1,76.6587677725119,2
"{chinesecabbages,fruitvegetables,harddrinks,otherlivefish} => {wildvegetables}",0.000123647604327666,1,311.057692307692,2
"{chinesecabbages,harddrinks,mushrooms,wildvegetables} => {eidbleherbs}",0.000123647604327666,1,20.320351758794,2
"{chinesecabbages,eidbleherbs,mushrooms,wildvegetables} => {harddrinks}",0.000123647604327666,1,17.3924731182796,2
"{chinesecabbages,eidbleherbs,harddrinks,wildvegetables} => {mushrooms}",0.000123647604327666,1,29.8983364140481,2
"{eidbleherbs,harddrinks,mushrooms,wildvegetables} => {chinesecabbages}",0.000123647604327666,1,76.6587677725119,2
"{chinesecabbages,eidbleherbs,harddrinks,mushrooms} => {wildvegetables}",0.000123647604327666,1,311.057692307692,2
"{chinesecabbages,harddrinks,mushrooms,wildvegetables} => {fruitvegetables}",0.000123647604327666,1,15.2020676691729,2
"{chinesecabbages,fruitvegetables,mushrooms,wildvegetables} => {harddrinks}",0.000123647604327666,1,17.3924731182796,2
"{chinesecabbages,fruitvegetables,harddrinks,wildvegetables} => {mushrooms}",0.000123647604327666,1,29.8983364140481,2
"{fruitvegetables,harddrinks,mushrooms,wildvegetables} => {chinesecabbages}",0.000123647604327666,1,76.6587677725119,2
"{chinesecabbages,fruitvegetables,harddrinks,mushrooms} => {wildvegetables}",0.000123647604327666,1,311.057692307692,2
"{chinesecabbages,eidbleherbs,harddrinks,wildvegetables} => {fruitvegetables}",0.000123647604327666,1,15.2020676691729,2
"{chinesecabbages,fruitvegetables,harddrinks,wildvegetables} => {eidbleherbs}",0.000123647604327666,1,20.320351758794,2
"{chinesecabbages,eidbleherbs,fruitvegetables,wildvegetables} => {harddrinks}",0.000123647604327666,1,17.3924731182796,2
"{eidbleherbs,fruitvegetables,harddrinks,wildvegetables} => {chinesecabbages}",0.000123647604327666,1,76.6587677725119,2
"{chinesecabbages,eidbleherbs,fruitvegetables,harddrinks} => {wildvegetables}",0.000123647604327666,1,311.057692307692,2
"{harddrinks,mushrooms,otherlivefish,wildvegetables} => {eidbleherbs}",0.000123647604327666,1,20.320351758794,2
"{eidbleherbs,mushrooms,otherlivefish,wildvegetables} => {harddrinks}",0.000123647604327666,1,17.3924731182796,2
"{eidbleherbs,harddrinks,otherlivefish,wildvegetables} => {mushrooms}",0.000123647604327666,1,29.8983364140481,2
"{eidbleherbs,harddrinks,mushrooms,wildvegetables} => {otherlivefish}",0.000123647604327666,1,28.7300177619893,2
"{eidbleherbs,harddrinks,mushrooms,otherlivefish} => {wildvegetables}",0.000123647604327666,1,311.057692307692,2
"{harddrinks,mushrooms,otherlivefish,wildvegetables} => {fruitvegetables}",0.000123647604327666,1,15.2020676691729,2
"{fruitvegetables,mushrooms,otherlivefish,wildvegetables} => {harddrinks}",0.000123647604327666,1,17.3924731182796,2
"{fruitvegetables,harddrinks,otherlivefish,wildvegetables} => {mushrooms}",0.000123647604327666,1,29.8983364140481,2
"{fruitvegetables,harddrinks,mushrooms,wildvegetables} => {otherlivefish}",0.000123647604327666,1,28.7300177619893,2
"{fruitvegetables,harddrinks,mushrooms,otherlivefish} => {wildvegetables}",0.000123647604327666,1,311.057692307692,2
"{eidbleherbs,harddrinks,otherlivefish,wildvegetables} => {fruitvegetables}",0.000123647604327666,1,15.2020676691729,2
"{fruitvegetables,harddrinks,otherlivefish,wildvegetables} => {eidbleherbs}",0.000123647604327666,1,20.320351758794,2
"{eidbleherbs,fruitvegetables,otherlivefish,wildvegetables} => {harddrinks}",0.000123647604327666,1,17.3924731182796,2
"{eidbleherbs,fruitvegetables,harddrinks,wildvegetables} => {otherlivefish}",0.000123647604327666,1,28.7300177619893,2
"{eidbleherbs,fruitvegetables,harddrinks,otherlivefish} => {wildvegetables}",0.000123647604327666,0.666666666666667,207.371794871795,2
"{eidbleherbs,harddrinks,mushrooms,wildvegetables} => {fruitvegetables}",0.000123647604327666,1,15.2020676691729,2
"{fruitvegetables,harddrinks,mushrooms,wildvegetables} => {eidbleherbs}",0.000123647604327666,1,20.320351758794,2
"{eidbleherbs,fruitvegetables,mushrooms,wildvegetables} => {harddrinks}",0.000123647604327666,1,17.3924731182796,2
"{eidbleherbs,fruitvegetables,harddrinks,wildvegetables} => {mushrooms}",0.000123647604327666,1,29.8983364140481,2
"{eidbleherbs,fruitvegetables,harddrinks,mushrooms} => {wildvegetables}",0.000123647604327666,0.666666666666667,207.371794871795,2
"{chinesecabbages,mushrooms,otherbeverages,otherlivefish} => {harddrinks}",0.000123647604327666,1,17.3924731182796,2
"{chinesecabbages,harddrinks,otherbeverages,otherlivefish} => {mushrooms}",0.000123647604327666,1,29.8983364140481,2
"{chinesecabbages,harddrinks,mushrooms,otherbeverages} => {otherlivefish}",0.000123647604327666,1,28.7300177619893,2
"{harddrinks,mushrooms,otherbeverages,otherlivefish} => {chinesecabbages}",0.000123647604327666,1,76.6587677725119,2
"{chinesecabbages,harddrinks,mushrooms,otherlivefish} => {otherbeverages}",0.000123647604327666,1,83.3762886597938,2
"{chinesecabbages,harddrinks,otherbeverages,otherlivefish} => {eidbleherbs}",0.000123647604327666,1,20.320351758794,2
"{chinesecabbages,eidbleherbs,otherbeverages,otherlivefish} => {harddrinks}",0.000123647604327666,1,17.3924731182796,2
"{chinesecabbages,eidbleherbs,harddrinks,otherbeverages} => {otherlivefish}",0.000123647604327666,1,28.7300177619893,2
"{eidbleherbs,harddrinks,otherbeverages,otherlivefish} => {chinesecabbages}",0.000123647604327666,0.666666666666667,51.1058451816746,2
"{chinesecabbages,eidbleherbs,harddrinks,otherlivefish} => {otherbeverages}",0.000123647604327666,1,83.3762886597938,2
"{chinesecabbages,harddrinks,otherbeverages,otherlivefish} => {fruitvegetables}",0.000123647604327666,1,15.2020676691729,2
"{chinesecabbages,fruitvegetables,otherbeverages,otherlivefish} => {harddrinks}",0.000123647604327666,1,17.3924731182796,2
"{chinesecabbages,fruitvegetables,harddrinks,otherbeverages} => {otherlivefish}",0.000123647604327666,1,28.7300177619893,2
"{fruitvegetables,harddrinks,otherbeverages,otherlivefish} => {chinesecabbages}",0.000123647604327666,0.666666666666667,51.1058451816746,2
"{chinesecabbages,fruitvegetables,harddrinks,otherlivefish} => {otherbeverages}",0.000123647604327666,1,83.3762886597938,2
"{chinesecabbages,harddrinks,mushrooms,otherbeverages} => {eidbleherbs}",0.000123647604327666,1,20.320351758794,2
"{chinesecabbages,eidbleherbs,mushrooms,otherbeverages} => {harddrinks}",0.000123647604327666,1,17.3924731182796,2
"{chinesecabbages,eidbleherbs,harddrinks,otherbeverages} => {mushrooms}",0.000123647604327666,1,29.8983364140481,2
"{eidbleherbs,harddrinks,mushrooms,otherbeverages} => {chinesecabbages}",0.000123647604327666,1,76.6587677725119,2
"{chinesecabbages,eidbleherbs,harddrinks,mushrooms} => {otherbeverages}",0.000123647604327666,1,83.3762886597938,2
"{chinesecabbages,harddrinks,mushrooms,otherbeverages} => {fruitvegetables}",0.000123647604327666,1,15.2020676691729,2
"{chinesecabbages,fruitvegetables,mushrooms,otherbeverages} => {harddrinks}",0.000123647604327666,1,17.3924731182796,2
"{chinesecabbages,fruitvegetables,harddrinks,otherbeverages} => {mushrooms}",0.000123647604327666,1,29.8983364140481,2
"{fruitvegetables,harddrinks,mushrooms,otherbeverages} => {chinesecabbages}",0.000123647604327666,1,76.6587677725119,2
"{chinesecabbages,fruitvegetables,harddrinks,mushrooms} => {otherbeverages}",0.000123647604327666,1,83.3762886597938,2
"{chinesecabbages,eidbleherbs,harddrinks,otherbeverages} => {fruitvegetables}",0.000123647604327666,1,15.2020676691729,2
"{chinesecabbages,fruitvegetables,harddrinks,otherbeverages} => {eidbleherbs}",0.000123647604327666,1,20.320351758794,2
"{chinesecabbages,eidbleherbs,fruitvegetables,otherbeverages} => {harddrinks}",0.000123647604327666,1,17.3924731182796,2
"{eidbleherbs,fruitvegetables,harddrinks,otherbeverages} => {chinesecabbages}",0.000123647604327666,0.5,38.3293838862559,2
"{chinesecabbages,eidbleherbs,fruitvegetables,harddrinks} => {otherbeverages}",0.000123647604327666,1,83.3762886597938,2
"{harddrinks,mushrooms,otherbeverages,otherlivefish} => {eidbleherbs}",0.000123647604327666,1,20.320351758794,2
"{eidbleherbs,mushrooms,otherbeverages,otherlivefish} => {harddrinks}",0.000123647604327666,1,17.3924731182796,2
"{eidbleherbs,harddrinks,otherbeverages,otherlivefish} => {mushrooms}",0.000123647604327666,0.666666666666667,19.932224276032,2
"{eidbleherbs,harddrinks,mushrooms,otherbeverages} => {otherlivefish}",0.000123647604327666,1,28.7300177619893,2
"{eidbleherbs,harddrinks,mushrooms,otherlivefish} => {otherbeverages}",0.000123647604327666,1,83.3762886597938,2
"{harddrinks,mushrooms,otherbeverages,otherlivefish} => {fruitvegetables}",0.000123647604327666,1,15.2020676691729,2
"{fruitvegetables,mushrooms,otherbeverages,otherlivefish} => {harddrinks}",0.000123647604327666,1,17.3924731182796,2
"{fruitvegetables,harddrinks,otherbeverages,otherlivefish} => {mushrooms}",0.000123647604327666,0.666666666666667,19.932224276032,2
"{fruitvegetables,harddrinks,mushrooms,otherbeverages} => {otherlivefish}",0.000123647604327666,1,28.7300177619893,2
"{fruitvegetables,harddrinks,mushrooms,otherlivefish} => {otherbeverages}",0.000123647604327666,1,83.3762886597938,2
"{eidbleherbs,harddrinks,otherbeverages,otherlivefish} => {fruitvegetables}",0.000185471406491499,1,15.2020676691729,3
"{fruitvegetables,harddrinks,otherbeverages,otherlivefish} => {eidbleherbs}",0.000185471406491499,1,20.320351758794,3
"{eidbleherbs,fruitvegetables,otherbeverages,otherlivefish} => {harddrinks}",0.000185471406491499,1,17.3924731182796,3
"{eidbleherbs,fruitvegetables,harddrinks,otherbeverages} => {otherlivefish}",0.000185471406491499,0.75,21.547513321492,3
"{eidbleherbs,fruitvegetables,harddrinks,otherlivefish} => {otherbeverages}",0.000185471406491499,1,83.3762886597938,3
"{eidbleherbs,harddrinks,mushrooms,otherbeverages} => {fruitvegetables}",0.000123647604327666,1,15.2020676691729,2
"{fruitvegetables,harddrinks,mushrooms,otherbeverages} => {eidbleherbs}",0.000123647604327666,1,20.320351758794,2
"{eidbleherbs,fruitvegetables,mushrooms,otherbeverages} => {harddrinks}",0.000123647604327666,1,17.3924731182796,2
"{eidbleherbs,fruitvegetables,harddrinks,otherbeverages} => {mushrooms}",0.000123647604327666,0.5,14.949168207024,2
"{eidbleherbs,fruitvegetables,harddrinks,mushrooms} => {otherbeverages}",0.000123647604327666,0.666666666666667,55.5841924398625,2
"{eidbleherbs,fruitvegetables,harddrinks,otherbeverages} => {milk}",0.000123647604327666,0.5,5.73581560283688,2
"{eidbleherbs,harddrinks,milk,otherbeverages} => {fruitvegetables}",0.000123647604327666,1,15.2020676691729,2
"{fruitvegetables,harddrinks,milk,otherbeverages} => {eidbleherbs}",0.000123647604327666,1,20.320351758794,2
"{eidbleherbs,fruitvegetables,milk,otherbeverages} => {harddrinks}",0.000123647604327666,1,17.3924731182796,2
"{eidbleherbs,fruitvegetables,harddrinks,milk} => {otherbeverages}",0.000123647604327666,1,83.3762886597938,2
"{chinesecabbages,harddrinks,mushrooms,otherlivefish} => {eidbleherbs}",0.000123647604327666,1,20.320351758794,2
"{chinesecabbages,eidbleherbs,mushrooms,otherlivefish} => {harddrinks}",0.000123647604327666,1,17.3924731182796,2
"{chinesecabbages,eidbleherbs,harddrinks,otherlivefish} => {mushrooms}",0.000123647604327666,1,29.8983364140481,2
"{chinesecabbages,eidbleherbs,harddrinks,mushrooms} => {otherlivefish}",0.000123647604327666,1,28.7300177619893,2
"{eidbleherbs,harddrinks,mushrooms,otherlivefish} => {chinesecabbages}",0.000123647604327666,1,76.6587677725119,2
"{chinesecabbages,harddrinks,mushrooms,otherlivefish} => {fruitvegetables}",0.000123647604327666,1,15.2020676691729,2
"{chinesecabbages,fruitvegetables,mushrooms,otherlivefish} => {harddrinks}",0.000123647604327666,1,17.3924731182796,2
"{chinesecabbages,fruitvegetables,harddrinks,otherlivefish} => {mushrooms}",0.000123647604327666,1,29.8983364140481,2
"{chinesecabbages,fruitvegetables,harddrinks,mushrooms} => {otherlivefish}",0.000123647604327666,1,28.7300177619893,2
"{fruitvegetables,harddrinks,mushrooms,otherlivefish} => {chinesecabbages}",0.000123647604327666,1,76.6587677725119,2
"{chinesecabbages,eidbleherbs,harddrinks,otherlivefish} => {fruitvegetables}",0.000123647604327666,1,15.2020676691729,2
"{chinesecabbages,fruitvegetables,harddrinks,otherlivefish} => {eidbleherbs}",0.000123647604327666,1,20.320351758794,2
"{chinesecabbages,eidbleherbs,fruitvegetables,otherlivefish} => {harddrinks}",0.000123647604327666,1,17.3924731182796,2
"{chinesecabbages,eidbleherbs,fruitvegetables,harddrinks} => {otherlivefish}",0.000123647604327666,1,28.7300177619893,2
"{eidbleherbs,fruitvegetables,harddrinks,otherlivefish} => {chinesecabbages}",0.000123647604327666,0.666666666666667,51.1058451816746,2
"{chinesecabbages,eidbleherbs,harddrinks,mushrooms} => {fruitvegetables}",0.000123647604327666,1,15.2020676691729,2
"{chinesecabbages,fruitvegetables,harddrinks,mushrooms} => {eidbleherbs}",0.000123647604327666,1,20.320351758794,2
"{chinesecabbages,eidbleherbs,fruitvegetables,mushrooms} => {harddrinks}",0.000123647604327666,0.666666666666667,11.594982078853,2
"{chinesecabbages,eidbleherbs,fruitvegetables,harddrinks} => {mushrooms}",0.000123647604327666,1,29.8983364140481,2
"{eidbleherbs,fruitvegetables,harddrinks,mushrooms} => {chinesecabbages}",0.000123647604327666,0.666666666666667,51.1058451816746,2
"{harddrinks,koreanchicken,mushrooms,rootvegetables} => {fruitvegetables}",0.000123647604327666,1,15.2020676691729,2
"{fruitvegetables,koreanchicken,mushrooms,rootvegetables} => {harddrinks}",0.000123647604327666,1,17.3924731182796,2
"{fruitvegetables,harddrinks,koreanchicken,mushrooms} => {rootvegetables}",0.000123647604327666,1,22.5278551532033,2
"{fruitvegetables,harddrinks,koreanchicken,rootvegetables} => {mushrooms}",0.000123647604327666,1,29.8983364140481,2
"{fruitvegetables,harddrinks,mushrooms,rootvegetables} => {koreanchicken}",0.000123647604327666,0.666666666666667,38.3748517200474,2
"{eidbleherbs,harddrinks,mushrooms,otherlivefish} => {fruitvegetables}",0.000123647604327666,1,15.2020676691729,2
"{fruitvegetables,harddrinks,mushrooms,otherlivefish} => {eidbleherbs}",0.000123647604327666,1,20.320351758794,2
"{eidbleherbs,fruitvegetables,mushrooms,otherlivefish} => {harddrinks}",0.000123647604327666,0.666666666666667,11.594982078853,2
"{eidbleherbs,fruitvegetables,harddrinks,otherlivefish} => {mushrooms}",0.000123647604327666,0.666666666666667,19.932224276032,2
"{eidbleherbs,fruitvegetables,harddrinks,mushrooms} => {otherlivefish}",0.000123647604327666,0.666666666666667,19.1533451746596,2
"{banana/importedfruits,harddrinks,mushrooms,rootvegetables} => {fruitvegetables}",0.000123647604327666,1,15.2020676691729,2
"{banana/importedfruits,fruitvegetables,mushrooms,rootvegetables} => {harddrinks}",0.000123647604327666,0.5,8.69623655913978,2
"{banana/importedfruits,fruitvegetables,harddrinks,mushrooms} => {rootvegetables}",0.000123647604327666,1,22.5278551532033,2
"{fruitvegetables,harddrinks,mushrooms,rootvegetables} => {banana/importedfruits}",0.000123647604327666,0.666666666666667,14.9147072383587,2
"{banana/importedfruits,fruitvegetables,harddrinks,rootvegetables} => {mushrooms}",0.000123647604327666,1,29.8983364140481,2
"{chinesecabbages,mushrooms,otherbeverages,otherlivefish,wildvegetables} => {harddrinks}",0.000123647604327666,1,17.3924731182796,2
"{chinesecabbages,harddrinks,otherbeverages,otherlivefish,wildvegetables} => {mushrooms}",0.000123647604327666,1,29.8983364140481,2
"{chinesecabbages,harddrinks,mushrooms,otherbeverages,wildvegetables} => {otherlivefish}",0.000123647604327666,1,28.7300177619893,2
"{harddrinks,mushrooms,otherbeverages,otherlivefish,wildvegetables} => {chinesecabbages}",0.000123647604327666,1,76.6587677725119,2
"{chinesecabbages,harddrinks,mushrooms,otherlivefish,wildvegetables} => {otherbeverages}",0.000123647604327666,1,83.3762886597938,2
"{chinesecabbages,harddrinks,mushrooms,otherbeverages,otherlivefish} => {wildvegetables}",0.000123647604327666,1,311.057692307692,2
"{chinesecabbages,harddrinks,otherbeverages,otherlivefish,wildvegetables} => {eidbleherbs}",0.000123647604327666,1,20.320351758794,2
